#--------------------------------------------------------------------------------
# Auto-generated by Migen (e2e6c72) & LiteX (f501a93) on 2020-10-05 01:37:11
#--------------------------------------------------------------------------------
csr_base,ctrl,0xf0000000,,
csr_base,identifier_mem,0xf0002000,,
csr_base,uart,0xf0004000,,
csr_base,timer0,0xf0005000,,
csr_base,reboot,0xf0006000,,
csr_base,crg,0xf0007000,,
csr_base,info,0xf0008000,,
csr_base,sram_ext,0xf0009000,,
csr_base,memlcd,0xf000a000,,
csr_base,com,0xf000b000,,
csr_base,i2c,0xf000c000,,
csr_base,btevents,0xf000d000,,
csr_base,messible,0xf000e000,,
csr_base,ticktimer,0xf000f000,,
csr_base,power,0xf0010000,,
csr_base,spinor,0xf0011000,,
csr_base,keyboard,0xf0012000,,
csr_base,gpio,0xf0013000,,
csr_base,seed,0xf0014000,,
csr_base,romtest,0xf0015000,,
csr_base,audio,0xf0016000,,
csr_base,trng_osc,0xf0017000,,
csr_base,aes,0xf0018000,,
csr_base,sha2,0xf0019000,,
csr_base,sha512,0xf001a000,,
csr_base,engine,0xf001b000,,
csr_base,jtag,0xf001c000,,
csr_register,ctrl_reset,0xf0000000,1,rw
csr_register,ctrl_scratch,0xf0000004,1,rw
csr_register,ctrl_bus_errors,0xf0000008,1,ro
csr_register,uart_rxtx,0xf0004000,1,rw
csr_register,uart_txfull,0xf0004004,1,ro
csr_register,uart_rxempty,0xf0004008,1,ro
csr_register,uart_ev_status,0xf000400c,1,rw
csr_register,uart_ev_pending,0xf0004010,1,rw
csr_register,uart_ev_enable,0xf0004014,1,rw
csr_register,uart_txempty,0xf0004018,1,ro
csr_register,uart_rxfull,0xf000401c,1,ro
csr_register,uart_xover_rxtx,0xf0004020,1,rw
csr_register,uart_xover_txfull,0xf0004024,1,ro
csr_register,uart_xover_rxempty,0xf0004028,1,ro
csr_register,uart_xover_ev_status,0xf000402c,1,rw
csr_register,uart_xover_ev_pending,0xf0004030,1,rw
csr_register,uart_xover_ev_enable,0xf0004034,1,rw
csr_register,uart_xover_txempty,0xf0004038,1,ro
csr_register,uart_xover_rxfull,0xf000403c,1,ro
csr_register,timer0_load,0xf0005000,1,rw
csr_register,timer0_reload,0xf0005004,1,rw
csr_register,timer0_en,0xf0005008,1,rw
csr_register,timer0_update_value,0xf000500c,1,rw
csr_register,timer0_value,0xf0005010,1,ro
csr_register,timer0_ev_status,0xf0005014,1,rw
csr_register,timer0_ev_pending,0xf0005018,1,rw
csr_register,timer0_ev_enable,0xf000501c,1,rw
csr_register,reboot_ctrl,0xf0006000,1,rw
csr_register,reboot_addr,0xf0006004,1,rw
csr_register,crg_mmcm_drp_reset,0xf0007000,1,rw
csr_register,crg_mmcm_drp_locked,0xf0007004,1,ro
csr_register,crg_mmcm_drp_read,0xf0007008,1,rw
csr_register,crg_mmcm_drp_write,0xf000700c,1,rw
csr_register,crg_mmcm_drp_drdy,0xf0007010,1,ro
csr_register,crg_mmcm_drp_adr,0xf0007014,1,rw
csr_register,crg_mmcm_drp_dat_w,0xf0007018,1,rw
csr_register,crg_mmcm_drp_dat_r,0xf000701c,1,ro
csr_register,info_dna_id,0xf0008000,2,ro
csr_register,info_git_major,0xf0008008,1,ro
csr_register,info_git_minor,0xf000800c,1,ro
csr_register,info_git_revision,0xf0008010,1,ro
csr_register,info_git_gitrev,0xf0008014,1,ro
csr_register,info_git_gitextra,0xf0008018,1,ro
csr_register,info_git_dirty,0xf000801c,1,ro
csr_register,info_platform_platform,0xf0008020,2,ro
csr_register,info_platform_target,0xf0008028,2,ro
csr_register,info_xadc_temperature,0xf0008030,1,ro
csr_register,info_xadc_vccint,0xf0008034,1,ro
csr_register,info_xadc_vccaux,0xf0008038,1,ro
csr_register,info_xadc_vccbram,0xf000803c,1,ro
csr_register,info_xadc_eoc,0xf0008040,1,ro
csr_register,info_xadc_eos,0xf0008044,1,ro
csr_register,info_xadc_drp_enable,0xf0008048,1,rw
csr_register,info_xadc_drp_read,0xf000804c,1,rw
csr_register,info_xadc_drp_write,0xf0008050,1,rw
csr_register,info_xadc_drp_drdy,0xf0008054,1,ro
csr_register,info_xadc_drp_adr,0xf0008058,1,rw
csr_register,info_xadc_drp_dat_w,0xf000805c,1,rw
csr_register,info_xadc_drp_dat_r,0xf0008060,1,ro
csr_register,sram_ext_config_status,0xf0009000,1,ro
csr_register,sram_ext_read_config,0xf0009004,1,rw
